2213717382;41.72089;-8.758287;-0.152861;0.7281668
2213717387;41.71719;-8.759553;-0.152883;0.7281024
2213717389;41.7258;-8.760732;-0.1529036;0.7282526
2213717391;41.72662;-8.768724;-0.1530431;0.728267
2213717397;41.71983;-8.758968;-0.1528728;0.7281484
2213717399;41.71846;-8.759553;-0.152883;0.7281246
2213717402;41.72343;-8.77564;-0.1531638;0.7282112
2213717406;41.72832;-8.767486;-0.1530215;0.7282965
2213717408;41.72307;-8.77587;-0.1531678;0.728205
2213717410;41.73029;-8.763816;-0.1529574;0.728331
2213717412;41.72458;-8.759698;-0.1528856;0.7282314
2213717416;41.72134;-8.758089;-0.1528575;0.7281747
2213717420;41.72858;-8.767288;-0.153018;0.728301
2213717422;41.71975;-8.759022;-0.1528738;0.728147
2213717426;41.72658;-8.762107;-0.1529276;0.7282662
2213717428;41.72112;-8.758051;-0.1528568;0.7281709
2213717429;41.7256;-8.760663;-0.1529024;0.7282491
2213717431;41.72543;-8.760538;-0.1529002;0.728246
2213717433;41.72589;-8.768864;-0.1530455;0.7282541
2213717435;41.7275;-8.768496;-0.1530391;0.7282823
2213717441;41.72463;-8.771628;-0.1530938;0.7282322
2213717442;41.72066;-8.758431;-0.1528635;0.7281629
2213717443;41.72233;-8.777548;-0.1531971;0.728192
2213717444;41.72651;-8.761564;-0.1529181;0.728265
2213717446;41.72573;-8.769032;-0.1530485;0.7282514
2213717450;41.72961;-8.76635;-0.1530017;0.7283192
2213717451;41.73009;-8.765406;-0.1529852;0.7283275
2213717453;41.7265;-8.761827;-0.1529227;0.7282647
2213717457;41.72105;-8.758089;-0.1528575;0.7281696
2213717459;41.72175;-8.778601;-0.1532155;0.7281819
2213717461;41.72525;-8.760406;-0.1528979;0.7282429
2213717462;41.72652;-8.761967;-0.1529252;0.7282651
2213717466;41.72556;-8.769605;-0.1530585;0.7282485
2213717468;41.72786;-8.767852;-0.1530279;0.7282886
2213717470;41.72254;-8.758743;-0.1528689;0.7281957
2213717472;41.72696;-8.762181;-0.1529289;0.7282728
2213717474;41.72372;-8.758958;-0.1528727;0.7282164
2213717476;41.71865;-8.759451;-0.1528813;0.7281278
2213717480;41.72677;-8.762246;-0.1529301;0.7282696
2213717482;41.72122;-8.758051;-0.1528568;0.7281726
2213717484;41.71746;-8.759628;-0.1528843;0.728107
2213717486;41.72478;-8.773453;-0.1531256;0.7282348
2213717491;41.72279;-8.758861;-0.152871;0.7282001
2213717496;41.71933;-8.759172;-0.1528764;0.7281396
2213717498;41.72265;-8.776235;-0.1531742;0.7281976
2213717505;41.72506;-8.770357;-0.1530716;0.7282397
2213717507;41.72465;-8.771816;-0.1530971;0.7282325
2213717508;41.72538;-8.769858;-0.1530629;0.7282452
2213717510;41.7191;-8.75923;-0.1528774;0.7281358
2213717512;41.72467;-8.759873;-0.1528886;0.7282328
2213717514;41.72495;-8.770582;-0.1530755;0.7282377
2213717516;41.72694;-8.768677;-0.1530423;0.7282726
2213717518;41.72578;-8.768934;-0.1530468;0.7282522
2213717519;41.7245;-8.773705;-0.15313;0.7282299
2213717523;41.72325;-8.775801;-0.1531666;0.7282081
2213717525;41.72763;-8.762138;-0.1529282;0.7282845
2213717527;41.7297;-8.76282;-0.1529401;0.7283207
2213717531;41.7267;-8.762236;-0.1529299;0.7282682
2213717534;41.72519;-8.770116;-0.1530674;0.728242
2213717536;41.72614;-8.768821;-0.1530448;0.7282586
2213717538;41.72253;-8.776918;-0.1531861;0.7281955
2213717540;41.72258;-8.776572;-0.1531801;0.7281963
2213717544;41.72464;-8.771457;-0.1530908;0.7282323
2213717548;41.72467;-8.773554;-0.1531274;0.7282329
2213717552;41.7294;-8.766493;-0.1530042;0.7283154
2213717554;41.72736;-8.762128;-0.152928;0.7282799
2213717558;41.72365;-8.774927;-0.1531514;0.728215
2213717559;41.73028;-8.764666;-0.1529723;0.7283307
2213717560;41.71771;-8.759623;-0.1528843;0.7281114
2213717561;41.72453;-8.759547;-0.1528829;0.7282305
2213717562;41.72716;-8.762112;-0.1529277;0.7282763
2213717563;41.72707;-8.762128;-0.152928;0.7282747
2213717564;41.72443;-8.759251;-0.1528778;0.7282287
2213717565;41.72651;-8.761709;-0.1529207;0.728265
2213717566;41.72636;-8.761098;-0.15291;0.7282624
2213717568;41.717;-8.759494;-0.152882;0.728099
2213717569;41.72354;-8.759118;-0.1528755;0.7282131
2213717570;41.72499;-8.760234;-0.1528949;0.7282384
2213717571;41.73039;-8.764167;-0.1529636;0.7283327
2213717573;41.72887;-8.767024;-0.1530134;0.7283062
